,bath,bed,furnished,monthly,price,size,street,where
6470,3.5,3.0,0,0,6495000,2775,10 Bond Street #3E,Noho
6471,2.0,4.0,0,0,2350000,,928 Avenue R ,Sheepshead Bay
6472,1.0,1.0,0,0,999999,,41 East 28th Street #5C,NoMad
6473,1.0,1.0,0,0,325000,678,2022 East 53rd Street #1D,Old Mill Basin
6474,3.0,6.0,0,0,948000,1994,553 W 182nd Street ,Fort George
6475,2.0,2.0,0,0,2725000,1185,210 Lafayette Street #6D,Soho
6476,3.5,6.0,0,0,1750000,2295,72-12 Harrow Street ,Forest Hills
6477,1.0,1.0,0,0,229000,850,609 Kappock Street #5B,Spuyten Duyvil
6478,2.0,2.0,0,0,2298000,1305,203 West 81st Street #3C,Upper West Side
6479,3.0,2.0,0,0,3550000,2010,270 Riverside Drive #10D,Upper West Side
6480,3.5,3.0,0,0,4140000,2013,1 West End Avenue #23C,Lincoln Square
6481,1.0,2.0,0,0,1350000,841,38 Delancey Street #8A,Lower East Side
6482,,,0,0,3200000,3600,268 Dean Street ,Boerum Hill
6483,2.0,2.5,0,0,1335000,,99 John Street #416,Fulton/Seaport
6484,1.0,1.0,0,0,399000,,327 East 3rd Street #3E,East Village
6485,4.5,4.0,0,0,13895000,4785,126 West 22nd Street #11/12S,Chelsea
6486,2.0,2.0,0,0,2195000,,444 East 52nd Street #6A,Beekman
6487,2.0,1.0,0,0,1250000,1060,25 East 83rd Street #7D,Upper East Side
6488,2.5,4.0,0,0,1200000,2175,402 Bainbridge Street ,Stuyvesant Heights
6489,2.5,3.0,0,0,7300000,2464,25 Prince Street #PH,Nolita
6490,2.0,2.0,0,0,669000,1400,67-76 Booth Street #3L,Forest Hills
6491,3.5,4.0,0,0,5400000,2330,255 East 74th Street #17A,Upper East Side
6492,1.0,1.0,0,0,520000,505,408 West 34th Street #2E,Midtown West
6493,2.5,2.0,0,0,12818000,1686,80 Columbus Circle #65A,Lincoln Square
6494,1.5,3.0,0,0,828000,,45-82 166th Street ,Queensboro Hill
6495,4.5,4.0,0,0,17499000,,140 Franklin Street #PHC,Tribeca
6496,5.5,4.0,0,0,15000000,4207,18 Gramercy Park South #3,Gramercy Park
6497,5.0,6.0,0,0,7250000,,234 East 74th Street ,Upper East Side
6498,4.5,4.0,0,0,17499000,,140 Franklin Street #PHC,Tribeca
6499,1.0,1.0,0,0,585000,750,200 West 108th Street #2G,Manhattan Valley
6500,4.0,3.0,0,0,7950000,3000,410 West 24th Street #18BCE,West Chelsea
6501,2.0,2.0,0,0,3995000,,860 Fifth Avenue #6H,Lenox Hill
6502,2.0,2.0,0,0,4100000,1200,923 Fifth Avenue #6B,Upper East Side
6503,3.5,3.0,0,0,14400000,4750,435 East 52nd Street 14/15/16D,Beekman
6504,2.0,2.0,0,0,2475000,1333,117 East 57th Street #32B,Midtown
6505,2.0,3.0,0,0,1000888,1386,33-27 80th Street #2,Jackson Heights
6506,1.0,1.0,0,0,799000,661,230 Riverside Drive #12L,Upper West Side
6507,2.0,1.0,0,0,2400000,,475 Park Avenue #4B,Midtown
6508,2.0,3.0,0,0,925000,,71 Mackay Place ,Bay Ridge
6509,3.0,8.0,0,0,999000,,488A Chauncey Street ,Ocean Hill
6510,4.5,4.0,0,0,13250000,3664,200 East 69th Street #PHA,Lenox Hill
6511,2.0,2.0,0,0,1195000,,164 South 1st Street #4A,Williamsburg
6512,2.0,3.0,0,0,1950000,,5-09 48th Avenue #4A,Hunters Point
6513,1.0,1.0,0,0,510000,600,399 East 78th Street #5F,Upper East Side
6514,1.0,,0,0,379000,400,309 East 87th Street #7C,Yorkville
6515,1.5,2.0,0,0,2170000,,161 Ninth Avenue #1B,West Chelsea
6516,1.0,2.0,0,0,1350000,,55 East 65th Street #2,Lenox Hill
6517,4.5,3.0,0,0,3950000,,435 East 52nd Street #3E,Beekman
6518,8.0,6.0,0,0,17000000,7300,238 Mulberry Street ,Nolita
6519,1.0,1.0,0,0,158000,700,139-09 84th Drive #105,Briarwood
6520,2.5,6.0,0,0,1895000,2082,179 81st Street #1,Bay Ridge
6521,3.5,3.0,0,0,4795000,2189,27 West 72nd Street 605-606,Upper West Side
6522,5.0,4.0,0,0,2799000,2900,148 West 132nd Street ,Central Harlem
6523,2.0,2.0,0,0,3250000,1489,200 East 66th Street #C1004,Lenox Hill
6524,2.5,2.0,0,0,10500000,2000,1 Central Park South #503,Central Park South
6525,1.5,1.0,0,0,850000,994,164 South 1st Street #1A,Williamsburg
6526,2.0,2.0,0,0,3250000,1489,200 East 66th Street #C1004,Lenox Hill
6527,2.0,2.0,0,0,4350000,1573,111 Murray Street #21B,Tribeca
6528,4.0,10.0,0,0,1695000,2880,120 West 132nd Street ,Central Harlem
6529,1.0,1.0,0,0,1375000,625,200 Chambers Street #4L,Tribeca
6530,1.0,1.0,0,0,1250000,585,322 W 57 #15U,Midtown West
6531,2.5,2.0,0,0,2000000,,250 West 90th Street #12H,Upper West Side
6532,1.0,2.0,0,0,159000,844,1725 Purdy Street #1B,Parkchester
6533,1.0,2.0,0,0,560000,,305 E 91st Street #2CC,Yorkville
6534,2.0,3.0,0,0,495000,961,39 Milton Avenue ,New Dorp Beach
6535,,,0,0,3500000,,280 Eldert Street ,Bushwick
6536,2.0,2.0,0,0,1575000,,420 East 58th Street #5B,Sutton Place
6537,1.0,2.0,0,0,179999,535,10 Schuyler Terrace ,Locust Point
6538,4.0,4.0,0,0,19950000,3582,25 Columbus Circle #54AG,Lincoln Square
6539,1.0,2.0,0,0,328888,,21-06 35th Street #2,Astoria
6540,1.0,1.0,0,0,189999,900,5355 Henry Hudson Parkway #5D,Riverdale
6541,2.0,1.0,0,0,139999,650,6299 Broadway #C1,Fieldston
6542,1.0,1.0,0,0,220000,,37-59 84th Street #31,Jackson Heights
6543,2.0,2.0,0,0,2100000,1128,50 Clinton Street #2C,Lower East Side
6544,2.0,2.0,0,0,2150000,911,50 Clinton Street #6E,Lower East Side
6545,2.0,3.0,0,0,3500000,1245,50 Clinton Street #PHB,Lower East Side
6546,2.0,2.0,0,0,1925000,959,50 Clinton Street #3A,Lower East Side
6547,1.5,3.0,0,0,799000,,141-35 25th Avenue ,Flushing
6548,2.0,3.0,0,0,829000,1520,1920 19 Lane ,Bath Beach
6549,2.0,2.0,0,0,2250000,,465 Park Avenue #18D,Midtown
6550,1.0,2.0,0,0,495000,840,79-16 19th Road #1,Astoria
6551,1.0,1.0,0,0,757000,600,400 East 90th Street #18E,Yorkville
6552,1.5,1.0,0,0,1428000,729,310 West 52nd Street #28C,Midtown West
6553,3.5,3.0,0,0,8995000,2540,150 Charles Street #3GS,West Village
6554,3.0,4.0,0,0,595000,,466 Seabreeze Walk #466,Breezy Point
6555,,,0,0,1255000,2090,290 17th Street ,Greenwood
6556,1.0,3.0,0,0,450000,650,108 West 95th Street #5RW,Upper West Side
6557,2.5,4.0,0,0,480000,2800,2851 Lafayette Avenue ,Throgs Neck
6558,2.0,1.0,0,0,799000,879,715 Prospect Place #2B,Crown Heights
6559,1.0,,0,0,415000,,307 West 20th Street #1F,Chelsea
6560,1.0,1.0,0,0,699000,575,109 West 82nd Street #3C,Upper West Side
6561,1.0,,0,0,305000,300,5 Tudor City Place #224,Murray Hill
6562,1.5,3.0,0,0,399900,1260,1512 East 55th Street ,Flatlands
6563,2.0,2.0,0,0,995000,1263,107-24 71st Road #6E,Forest Hills
6564,2.0,3.0,0,0,975000,,519 West 135th Street #5B,Hamilton Heights
6565,2.0,3.0,0,0,975000,,519 West 135th Street #6B,Hamilton Heights
6566,2.0,4.0,0,0,2850000,,232 East 6th Street #3A,East Village
6567,2.0,2.0,0,0,1850000,1277,20 Pine Street #904,Financial District
6568,1.0,1.0,0,0,226000,,759 East 10th Street #2E,Ocean Parkway
6569,1.0,2.0,0,0,95000,,836 Tilden Street #4K,Williamsbridge
6570,5.0,4.0,0,0,18500000,5573,171 West 57th Street #PH,Midtown
6571,2.5,2.0,0,0,7750000,,825 Fifth Avenue #5BC,Lenox Hill
6572,1.0,1.0,0,0,265000,,59-11 Queens #J,Woodside
6573,1.0,2.0,0,0,1645000,,255 West 23rd Street #4HW,Chelsea
6574,2.0,2.0,0,0,2995000,2000,66 Grand Street #1,Soho
6575,3.5,3.0,0,0,1835000,,303 East 57th Street #20L,Sutton Place
6576,3.0,5.0,0,0,650000,,1256 East  94th Street #1,Canarsie
6577,2.0,2.0,0,0,1695000,1509,15 Broad Street #1924,Financial District
6578,3.0,3.0,0,0,6200000,2147,240 Riverside Boulevard #21B,Lincoln Square
6579,1.0,1.0,0,0,755000,714,11-35 45th Avenue #3E,Hunters Point
6580,5.0,5.0,0,0,5095000,6500,58 West 120th Street ,Central Harlem
6581,7.0,5.0,0,0,14250000,4392,737 Park Avenue #14E,Lenox Hill
6582,7.0,6.0,0,0,44500000,11300,2 North Moore Street ,Tribeca
6583,3.0,3.0,0,0,3595000,1712,80 Riverside Boulevard #34B,Lincoln Square
6584,1.0,1.0,0,0,1395000,935,120 Riverside Boulevard #4N,Lincoln Square
6585,2.0,2.0,0,0,8600000,2660,500 Park Avenue #22A,Midtown
6586,4.5,4.0,0,0,23000000,,721 Fifth Avenue #PH63L,Midtown
6587,1.0,1.0,0,0,427500,850,570 Westminster Road #14C,Ditmas Park
6588,2.0,2.0,0,0,1300000,1121,214 North 11th Street #6J,Williamsburg
6589,2.0,2.0,0,0,2280000,1356,70 Little West Street #16G,Battery Park City
6590,2.5,3.0,0,0,10450000,,115 Central Park West #5D,Lincoln Square
6591,3.0,2.0,0,0,3995000,2087,845 United Nations Plaza #40C,Turtle Bay
6592,2.0,2.0,0,0,2100000,1135,60 West 13th Street #8A,Greenwich Village
6593,1.0,3.0,0,0,799000,847,1810 Third Avenue #B3D,East Harlem
6594,2.0,2.0,0,0,2280000,1356,70 Little West Street #16G,Battery Park City
6595,1.0,1.0,0,0,2100000,,115 Central Park West #25C,Lincoln Square
6596,1.0,2.0,0,0,625000,593,1810 Third Avenue #B7C,East Harlem
6597,1.0,1.0,0,0,585000,549,1810 Third Avenue #A11C,East Harlem
6598,1.0,1.0,0,0,565000,600,1810 Third Avenue #A3A,East Harlem
6599,1.0,2.0,0,0,625000,600,1810 Third Avenue #A2A,East Harlem
6600,1.0,2.0,0,0,749000,,118 Riverside Drive #BA,Upper West Side
6601,1.0,,0,0,375000,400,304 West 75th Street #16F,Upper West Side
6602,1.0,1.0,0,0,699000,800,225 East 86th Street #303,Yorkville
6603,1.0,1.0,0,0,229000,800,65-65 Wetherole Street #1R,Rego Park
6604,3.0,3.0,0,0,3200000,2400,856 Fulton Street ,Clinton Hill
6605,2.0,2.0,0,0,1995000,,45 East 89th Street #4A,Carnegie Hill
6606,4.0,5.0,0,0,849000,2080,321 East 28th Street ,Flatbush
6607,4.0,7.0,0,0,899000,3930,"161W, 161th Street #4",Highbridge
6608,3.5,3.0,0,0,4336500,2028,100 Barclay Street #12F,Tribeca
6609,7.0,8.0,0,0,6700000,8500,1 2nd Place ,Carroll Gardens
6610,4.0,5.0,0,0,849000,2080,321 East 28th Street ,Flatbush
6611,4.0,7.0,0,0,899000,3930,"161W, 161th Street #4",Highbridge
6612,1.0,2.0,0,0,775000,904,100 LaSalle Street #17A,Morningside Heights
6613,3.0,7.0,0,0,22500000,7500,100 Riverside Boulevard 26TH-FLOOR,Lincoln Square
6614,4.0,2.0,0,0,15750000,,993 Fifth Avenue #16,Upper East Side
6615,3.5,4.0,0,0,1095000,2760,5827 Liebig Avenue ,Riverdale
6616,1.0,,0,0,415000,,110 Thompson Street #1D,Soho
6617,3.5,4.0,0,0,6495000,2200,52 East 72nd Street #PHA,Lenox Hill
6618,2.0,2.0,0,0,1450000,,110 East 57th Street #15FG,Midtown
6619,3.0,3.0,0,0,3595000,,103 East 75th Street #6FE,Upper East Side
6620,2.0,5.0,0,0,1450000,,34-38 30th Street ,Long Island City
6621,3.0,3.0,0,0,2600000,1811,541 Leonard Street #B,Greenpoint
6622,1.0,,0,0,675000,785,189 Avenue C #2C,East Village
6623,2.0,2.0,0,0,1399000,,400 East 56th Street #28G,Sutton Place
6624,1.0,1.0,0,0,259000,750,41-42 73rd Street #4B,Elmhurst
6625,1.0,2.0,0,0,319000,800,9210 Avenue N #104,Canarsie
6626,2.5,2.0,0,0,479000,1164,1511 Royce Street #3I,Flatlands
6627,1.0,1.0,0,0,359000,,110-45 Queens Boulevard #402,Forest Hills
6628,5.0,6.0,0,0,29900000,10750,870 Park Avenue ,Upper East Side
6629,2.5,3.0,0,0,9500000,3140,414 Washington Street #PH,Tribeca
6630,1.0,1.0,0,0,339000,850,108-25 72nd Avenue #2,Forest Hills
6631,1.5,1.0,0,0,1395000,,71 East 77th Street #4A,Upper East Side
6632,2.0,2.0,0,0,2150000,1344,1280 Fifth Avenue #15C,Upper Carnegie Hill
6633,1.0,2.0,0,0,275000,,478 West 158th Street #32,Washington Heights
6634,1.5,3.0,0,0,2950000,3600,139 Powers Street ,Williamsburg
6635,3.0,4.0,0,0,949000,2350,40 Brighton 1st Rd #1G/H,Brighton Beach
6636,1.5,1.0,0,0,2350000,1314,21 Astor Place #4F,Noho
6637,3.5,3.0,0,0,6300000,2993,505 West 19th Street #3W,West Chelsea
6638,3.0,4.0,0,0,949000,2350,40 Brighton 1st Rd #1G/H,Brighton Beach
6639,3.5,4.0,0,0,6999999,5500,870 United Nations Plaza #24D,Beekman
6640,2.0,2.0,0,0,1149000,,16 Sutton Place #3C,Sutton Place
6641,2.5,4.0,0,0,1375000,,364 East 2nd Street ,Kensington
6642,1.0,3.0,0,0,249900,1450,3119 Bailey Avenue #5A,Kingsbridge Heights
6643,1.0,1.0,0,0,299000,,75-02 Austin Street #1L,Forest Hills
6644,3.5,6.0,0,0,630000,,116-03 95th Avenue ,Richmond Hill
6645,1.5,2.0,0,0,959000,1756,817 Dekalb Avenue #1,Bedford-Stuyvesant
6646,4.0,5.0,0,0,1329000,3000,1085 Hancock Street ,Bushwick
6647,1.0,,0,0,999000,822,20 Pine Street #915,Financial District
6648,1.0,1.0,0,0,228000,,7609 4th Avenue #D16,Bay Ridge
